customer_id,week_start,active_users,sessions,feature_adoption_rate,engagement_score
CUST-0184,2024-09-17,439,1383,0.709,0.713
CUST-0184,2024-09-24,373,1584,0.728,0.818
CUST-0184,2024-10-01,414,1766,0.689,0.773
CUST-0184,2024-10-08,362,1020,0.825,0.687
CUST-0184,2024-10-15,405,1699,0.692,0.747
CUST-0184,2024-10-22,420,1827,0.779,0.813
CUST-0184,2024-10-29,427,1126,0.791,0.734
CUST-0184,2024-11-05,339,508,0.748,0.81
CUST-0184,2024-11-12,415,1895,0.737,0.734
CUST-0184,2024-11-19,383,969,0.721,0.853
CUST-0184,2024-11-26,310,1393,0.686,0.871
CUST-0184,2024-12-03,353,1404,0.692,0.846
CUST-0184,2024-12-10,410,1132,0.741,0.789
CUST-0184,2024-12-17,362,1314,0.741,0.828
CUST-0184,2024-12-24,278,944,0.717,0.726
CUST-0184,2024-12-31,395,1783,0.727,0.771
CUST-0184,2025-01-07,289,1171,0.65,0.833
CUST-0184,2025-01-14,353,835,0.83,0.777
CUST-0184,2025-01-21,381,797,0.68,0.674
CUST-0184,2025-01-28,363,658,0.712,0.845
CUST-0184,2025-02-04,409,1388,0.789,0.872
CUST-0184,2025-02-11,445,1262,0.725,0.856
CUST-0184,2025-02-18,277,558,0.758,0.711
CUST-0184,2025-02-25,363,1220,0.702,0.673
CUST-0184,2025-03-04,333,1271,0.711,0.774
CUST-0184,2025-03-11,378,1726,0.709,0.78
CUST-0184,2025-03-18,326,747,0.679,0.813
CUST-0184,2025-03-25,361,1127,0.688,0.737
CUST-0184,2025-04-01,336,1104,0.691,0.75
CUST-0184,2025-04-08,364,472,0.691,0.821
CUST-0184,2025-04-15,451,1810,0.746,0.74
CUST-0184,2025-04-22,338,1193,0.65,0.661
CUST-0184,2025-04-29,275,366,0.713,0.756
CUST-0184,2025-05-06,377,955,0.739,0.749
CUST-0184,2025-05-13,318,582,0.653,0.751
CUST-0184,2025-05-20,354,1097,0.7,0.8
CUST-0184,2025-05-27,387,1434,0.636,0.813
CUST-0184,2025-06-03,375,1084,0.69,0.763
CUST-0184,2025-06-10,344,1154,0.734,0.653
CUST-0184,2025-06-17,340,1207,0.594,0.911
CUST-0184,2025-06-24,405,805,0.643,0.688
CUST-0184,2025-07-01,343,970,0.676,0.749
CUST-0184,2025-07-08,369,1164,0.723,0.828
CUST-0184,2025-07-15,344,713,0.635,0.754
CUST-0184,2025-07-22,334,677,0.715,0.699
CUST-0184,2025-07-29,356,427,0.627,0.765
CUST-0184,2025-08-05,324,1247,0.721,0.643
CUST-0184,2025-08-12,312,487,0.582,0.657
CUST-0184,2025-08-19,368,845,0.721,0.7
CUST-0184,2025-08-26,369,1316,0.619,0.706
CUST-0184,2025-09-02,369,674,0.653,0.786
CUST-0184,2025-09-09,387,1501,0.703,0.72
CUST-0184,2025-09-16,325,1311,0.641,0.709
CUST-0184,2025-09-23,352,1409,0.673,0.782
CUST-0184,2025-09-30,318,1015,0.704,0.697
CUST-0184,2025-10-07,345,1213,0.729,0.656
CUST-0184,2025-10-14,310,679,0.748,0.749
CUST-0184,2025-10-21,347,1353,0.691,0.825
CUST-0184,2025-10-28,368,1285,0.691,0.762
CUST-0184,2025-11-04,353,665,0.687,0.706
CUST-0184,2025-11-11,343,1272,0.692,0.84
CUST-0184,2025-11-18,294,1111,0.685,0.901
CUST-0184,2025-11-25,393,432,0.681,0.734
CUST-0184,2025-12-02,327,1069,0.667,0.653
CUST-0184,2025-12-09,345,1481,0.654,0.735
CUST-0184,2025-12-16,315,581,0.697,0.689
CUST-0184,2025-12-23,394,1029,0.735,0.608
CUST-0184,2025-12-30,337,1415,0.604,0.662
CUST-0184,2026-01-06,338,994,0.65,0.722
CUST-0184,2026-01-13,322,1189,0.67,0.673
CUST-0184,2026-01-20,311,1292,0.665,0.676
CUST-0184,2026-01-27,294,1207,0.613,0.84
CUST-0184,2026-02-03,383,1445,0.611,0.765
CUST-0184,2026-02-10,260,293,0.705,0.73
CUST-0184,2026-02-17,325,600,0.649,0.796
CUST-0184,2026-02-24,349,818,0.671,0.724
CUST-0184,2026-03-03,377,933,0.686,0.751
CUST-0184,2026-03-10,382,458,0.653,0.726
CUST-0184,2026-03-17,359,1235,0.633,0.75
CUST-0184,2026-03-24,374,805,0.648,0.725
CUST-0184,2026-03-31,335,500,0.643,0.782
CUST-0184,2026-04-07,368,1122,0.609,0.764
CUST-0184,2026-04-14,296,835,0.614,0.582
CUST-0184,2026-04-21,365,1295,0.675,0.708
CUST-0184,2026-04-28,301,645,0.606,0.588
CUST-0184,2026-05-05,352,662,0.654,0.662
CUST-0184,2026-05-12,393,1008,0.56,0.613
CUST-0184,2026-05-19,350,1456,0.621,0.753
CUST-0184,2026-05-26,306,333,0.638,0.726
CUST-0184,2026-06-02,340,814,0.566,0.817
CUST-0184,2026-06-09,325,1011,0.674,0.646
CUST-0184,2026-06-16,358,406,0.644,0.765
CUST-0184,2026-06-23,391,815,0.628,0.769
CUST-0185,2024-07-02,75,131,0.435,0.426
CUST-0185,2024-07-09,75,64,0.37,0.528
CUST-0185,2024-07-16,61,74,0.386,0.401
CUST-0185,2024-07-23,47,84,0.422,0.42
CUST-0185,2024-07-30,64,150,0.315,0.417
CUST-0185,2024-08-06,68,151,0.3,0.404
CUST-0185,2024-08-13,68,135,0.383,0.435
CUST-0185,2024-08-20,87,162,0.398,0.363
CUST-0185,2024-08-27,61,124,0.319,0.404
CUST-0185,2024-09-03,62,148,0.462,0.456
CUST-0185,2024-09-10,70,108,0.315,0.468
CUST-0185,2024-09-17,59,140,0.33,0.419
CUST-0185,2024-09-24,48,105,0.458,0.37
CUST-0185,2024-10-01,74,142,0.354,0.382
CUST-0185,2024-10-08,95,117,0.301,0.406
CUST-0185,2024-10-15,59,60,0.403,0.38
CUST-0185,2024-10-22,83,118,0.285,0.405
CUST-0185,2024-10-29,69,130,0.434,0.344
CUST-0185,2024-11-05,68,77,0.327,0.46
CUST-0185,2024-11-12,43,42,0.311,0.3
CUST-0185,2024-11-19,55,54,0.274,0.386
CUST-0185,2024-11-26,71,103,0.384,0.392
CUST-0185,2024-12-03,73,63,0.396,0.356
CUST-0185,2024-12-10,56,76,0.33,0.397
CUST-0185,2024-12-17,44,41,0.334,0.251
CUST-0185,2024-12-24,70,67,0.274,0.396
CUST-0185,2024-12-31,47,72,0.339,0.39
CUST-0185,2025-01-07,45,75,0.374,0.341
CUST-0185,2025-01-14,55,61,0.291,0.437
CUST-0185,2025-01-21,62,114,0.315,0.318
CUST-0185,2025-01-28,58,109,0.259,0.363
CUST-0185,2025-02-04,73,108,0.254,0.318
CUST-0185,2025-02-11,31,29,0.272,0.391
CUST-0185,2025-02-18,48,54,0.242,0.376
CUST-0185,2025-02-25,82,138,0.381,0.339
CUST-0185,2025-03-04,64,44,0.342,0.333
CUST-0185,2025-03-11,44,57,0.328,0.277
CUST-0185,2025-03-18,43,36,0.372,0.338
CUST-0185,2025-03-25,37,46,0.352,0.288
CUST-0185,2025-04-01,54,35,0.241,0.278
CUST-0185,2025-04-08,55,83,0.147,0.282
CUST-0185,2025-04-15,45,27,0.248,0.155
CUST-0185,2025-04-22,37,61,0.282,0.287
CUST-0185,2025-04-29,66,69,0.28,0.322
CUST-0185,2025-05-06,46,63,0.329,0.258
CUST-0185,2025-05-13,55,68,0.264,0.405
CUST-0185,2025-05-20,66,82,0.131,0.27
CUST-0185,2025-05-27,48,51,0.262,0.237
CUST-0185,2025-06-03,41,60,0.203,0.33
CUST-0185,2025-06-10,42,28,0.214,0.072
CUST-0185,2025-06-17,35,21,0.2,0.304
CUST-0185,2025-06-24,24,14,0.2,0.252
CUST-0185,2025-07-01,54,46,0.25,0.343
CUST-0185,2025-07-08,12,5,0.219,0.314
CUST-0185,2025-07-15,23,24,0.208,0.156
CUST-0185,2025-07-22,61,65,0.195,0.199
CUST-0185,2025-07-29,18,6,0.302,0.213
CUST-0185,2025-08-05,34,22,0.097,0.26
CUST-0185,2025-08-12,36,34,0.173,0.126
CUST-0185,2025-08-19,54,20,0.214,0.147
CUST-0185,2025-08-26,41,34,0.155,0.303
CUST-0185,2025-09-02,35,30,0.191,0.107
CUST-0185,2025-09-09,22,14,0.215,0.173
CUST-0185,2025-09-16,35,24,0.138,0.151
CUST-0185,2025-09-23,19,10,0.239,0.205
CUST-0185,2025-09-30,48,44,0.136,0.23
CUST-0185,2025-10-07,47,52,0.105,0.227
CUST-0185,2025-10-14,57,38,0.2,0.023
CUST-0185,2025-10-21,20,6,0.193,0.193
CUST-0185,2025-10-28,40,20,0.219,0.206
CUST-0185,2025-11-04,29,19,0.108,0.029
CUST-0185,2025-11-11,39,20,0.189,0.133
CUST-0185,2025-11-18,35,33,0.118,0.095
CUST-0185,2025-11-25,25,10,0.054,0.196
CUST-0185,2025-12-02,26,13,0.203,0.143
CUST-0185,2025-12-09,23,20,0.142,0.074
CUST-0185,2025-12-16,21,12,0.219,0.222
CUST-0185,2025-12-23,52,25,0.024,0.148
CUST-0185,2025-12-30,42,29,0.099,0.14
CUST-0185,2026-01-06,13,3,0.157,0.131
CUST-0185,2026-01-13,29,22,0.175,0.114
CUST-0185,2026-01-20,1,0,0.098,0.018
CUST-0185,2026-01-27,44,30,0.095,0.165
CUST-0185,2026-02-03,27,18,0.058,0.058
CUST-0185,2026-02-10,43,20,0.112,0.098
CUST-0185,2026-02-17,1,0,0.208,0.144
CUST-0185,2026-02-24,20,12,0.052,0.095
CUST-0185,2026-03-03,1,0,0.185,0.048
CUST-0185,2026-03-10,1,0,0.157,0.048
CUST-0185,2026-03-17,13,6,0.144,0.064
CUST-0185,2026-03-24,27,14,0.021,0.142
CUST-0185,2026-03-31,1,0,0.037,0.072
CUST-0185,2026-04-07,16,5,0.022,0.07
CUST-0185,2026-04-14,1,0,0.109,0.058
CUST-0185,2026-04-21,16,6,0.103,0.14
CUST-0185,2026-04-28,26,6,0.11,0.001
CUST-0185,2026-05-05,1,0,0.121,0.06
CUST-0185,2026-05-12,22,7,0.031,0.082
CUST-0185,2026-05-19,34,5,0.077,0.073
CUST-0185,2026-05-26,11,3,0.0,0.023
CUST-0185,2026-06-02,1,0,0.033,0.053
CUST-0185,2026-06-09,4,0,0.049,0.0
CUST-0185,2026-06-16,31,8,0.0,0.154
CUST-0185,2026-06-23,1,0,0.118,0.0
CUST-0186,2024-07-16,217,403,0.425,0.567
CUST-0186,2024-07-23,189,495,0.465,0.551
CUST-0186,2024-07-30,161,210,0.468,0.445
CUST-0186,2024-08-06,112,205,0.447,0.479
CUST-0186,2024-08-13,162,256,0.46,0.66
CUST-0186,2024-08-20,187,516,0.39,0.502
CUST-0186,2024-08-27,133,359,0.509,0.536
CUST-0186,2024-09-03,166,154,0.433,0.53
CUST-0186,2024-09-10,173,314,0.44,0.528
CUST-0186,2024-09-17,157,160,0.399,0.44
CUST-0186,2024-09-24,177,154,0.403,0.418
CUST-0186,2024-10-01,155,233,0.451,0.515
CUST-0186,2024-10-08,145,320,0.415,0.404
CUST-0186,2024-10-15,142,220,0.445,0.469
CUST-0186,2024-10-22,142,244,0.412,0.322
CUST-0186,2024-10-29,92,115,0.373,0.513
CUST-0186,2024-11-05,120,105,0.304,0.386
CUST-0186,2024-11-12,177,384,0.41,0.387
CUST-0186,2024-11-19,126,264,0.46,0.486
CUST-0186,2024-11-26,111,246,0.329,0.409
CUST-0186,2024-12-03,147,105,0.402,0.404
CUST-0186,2024-12-10,126,142,0.413,0.48
CUST-0186,2024-12-17,127,121,0.329,0.42
CUST-0186,2024-12-24,145,139,0.36,0.45
CUST-0186,2024-12-31,133,278,0.356,0.477
CUST-0186,2025-01-07,107,177,0.351,0.374
CUST-0186,2025-01-14,157,116,0.403,0.45
CUST-0186,2025-01-21,98,149,0.371,0.383
CUST-0186,2025-01-28,131,75,0.344,0.316
CUST-0186,2025-02-04,167,178,0.324,0.424
CUST-0186,2025-02-11,109,212,0.329,0.417
CUST-0186,2025-02-18,137,118,0.332,0.336
CUST-0186,2025-02-25,96,81,0.267,0.447
CUST-0186,2025-03-04,133,186,0.344,0.233
CUST-0186,2025-03-11,121,230,0.332,0.195
CUST-0186,2025-03-18,121,179,0.301,0.366
CUST-0186,2025-03-25,60,33,0.275,0.301
CUST-0186,2025-04-01,85,164,0.223,0.246
CUST-0186,2025-04-08,108,196,0.235,0.305
CUST-0186,2025-04-15,127,62,0.327,0.366
CUST-0186,2025-04-22,56,73,0.262,0.358
CUST-0186,2025-04-29,104,84,0.332,0.298
CUST-0186,2025-05-06,65,63,0.345,0.46
CUST-0186,2025-05-13,97,97,0.178,0.296
CUST-0186,2025-05-20,79,41,0.322,0.299
CUST-0186,2025-05-27,145,177,0.205,0.253
CUST-0186,2025-06-03,110,86,0.235,0.259
CUST-0186,2025-06-10,92,40,0.209,0.244
CUST-0186,2025-06-17,71,56,0.264,0.362
CUST-0186,2025-06-24,91,116,0.239,0.163
CUST-0186,2025-07-01,25,22,0.28,0.258
CUST-0186,2025-07-08,85,33,0.28,0.101
CUST-0186,2025-07-15,83,104,0.239,0.232
CUST-0186,2025-07-22,73,54,0.289,0.213
CUST-0186,2025-07-29,103,117,0.239,0.163
CUST-0186,2025-08-05,77,68,0.28,0.268
CUST-0186,2025-08-12,68,69,0.215,0.16
CUST-0186,2025-08-19,102,62,0.262,0.199
CUST-0186,2025-08-26,54,29,0.168,0.307
CUST-0186,2025-09-02,43,34,0.152,0.228
CUST-0186,2025-09-09,102,34,0.282,0.214
CUST-0186,2025-09-16,80,84,0.088,0.063
CUST-0186,2025-09-23,73,64,0.16,0.133
CUST-0186,2025-09-30,3,2,0.144,0.086
CUST-0186,2025-10-07,45,29,0.168,0.154
CUST-0186,2025-10-14,101,42,0.195,0.109
CUST-0186,2025-10-21,101,90,0.115,0.15
CUST-0186,2025-10-28,76,40,0.092,0.114
CUST-0186,2025-11-04,52,12,0.118,0.189
CUST-0186,2025-11-11,14,12,0.135,0.115
CUST-0186,2025-11-18,45,29,0.181,0.181
CUST-0186,2025-11-25,50,27,0.064,0.151
CUST-0186,2025-12-02,16,10,0.138,0.117
CUST-0186,2025-12-09,53,32,0.22,0.066
CUST-0186,2025-12-16,7,3,0.088,0.116
CUST-0186,2025-12-23,41,24,0.167,0.178
CUST-0186,2025-12-30,61,12,0.049,0.186
CUST-0186,2026-01-06,43,26,0.125,0.024
CUST-0186,2026-01-13,15,7,0.145,0.138
CUST-0186,2026-01-20,39,23,0.065,0.044
CUST-0186,2026-01-27,4,2,0.052,0.063
CUST-0186,2026-02-03,27,3,0.058,0.079
CUST-0186,2026-02-10,15,2,0.052,0.073
CUST-0186,2026-02-17,1,0,0.033,0.136
CUST-0186,2026-02-24,51,14,0.168,0.126
CUST-0187,2023-03-22,11,26,0.606,0.508
CUST-0187,2023-03-29,14,20,0.488,0.561
CUST-0187,2023-04-05,16,39,0.52,0.556
CUST-0187,2023-04-12,15,14,0.447,0.555
CUST-0187,2023-04-19,13,18,0.576,0.61
CUST-0187,2023-04-26,12,10,0.574,0.579
CUST-0187,2023-05-03,12,26,0.499,0.431
CUST-0187,2023-05-10,10,16,0.454,0.515
CUST-0187,2023-05-17,16,14,0.571,0.515
CUST-0187,2023-05-24,11,16,0.39,0.617
CUST-0187,2023-05-31,13,35,0.485,0.591
CUST-0187,2023-06-07,16,28,0.475,0.53
CUST-0187,2023-06-14,10,30,0.469,0.486
CUST-0187,2023-06-21,15,31,0.513,0.53
CUST-0187,2023-06-28,12,25,0.459,0.519
CUST-0187,2023-07-05,12,34,0.494,0.563
CUST-0187,2023-07-12,12,18,0.443,0.624
CUST-0187,2023-07-19,11,32,0.486,0.474
CUST-0187,2023-07-26,10,16,0.458,0.418
CUST-0187,2023-08-02,12,22,0.457,0.537
CUST-0187,2023-08-09,16,13,0.449,0.637
CUST-0187,2023-08-16,12,13,0.477,0.506
CUST-0187,2023-08-23,10,28,0.486,0.535
CUST-0187,2023-08-30,12,32,0.386,0.468
CUST-0187,2023-09-06,10,14,0.407,0.377
CUST-0187,2023-09-13,10,17,0.348,0.499
CUST-0187,2023-09-20,14,15,0.453,0.451
CUST-0187,2023-09-27,11,21,0.33,0.374
CUST-0187,2023-10-04,9,23,0.386,0.471
CUST-0187,2023-10-11,9,14,0.415,0.429
CUST-0187,2023-10-18,11,26,0.402,0.433
CUST-0187,2023-10-25,14,37,0.45,0.405
CUST-0187,2023-11-01,11,25,0.39,0.363
CUST-0187,2023-11-08,10,7,0.481,0.328
CUST-0187,2023-11-15,11,22,0.435,0.538
CUST-0187,2023-11-22,6,4,0.451,0.388
CUST-0187,2023-11-29,7,11,0.305,0.409
CUST-0187,2023-12-06,13,17,0.396,0.494
CUST-0187,2023-12-13,13,23,0.467,0.335
CUST-0187,2023-12-20,10,12,0.41,0.488
CUST-0187,2023-12-27,11,26,0.434,0.513
CUST-0187,2024-01-03,9,9,0.406,0.456
CUST-0187,2024-01-10,11,14,0.321,0.507
CUST-0187,2024-01-17,8,13,0.452,0.455
CUST-0187,2024-01-24,9,19,0.365,0.374
CUST-0187,2024-01-31,11,24,0.346,0.269
CUST-0187,2024-02-07,6,7,0.292,0.522
CUST-0187,2024-02-14,9,7,0.391,0.376
CUST-0187,2024-02-21,11,15,0.207,0.276
CUST-0187,2024-02-28,6,7,0.416,0.417
CUST-0187,2024-03-06,8,5,0.399,0.318
CUST-0187,2024-03-13,12,23,0.377,0.392
CUST-0187,2024-03-20,7,4,0.308,0.221
CUST-0187,2024-03-27,7,12,0.327,0.441
CUST-0187,2024-04-03,7,10,0.303,0.333
CUST-0187,2024-04-10,11,14,0.407,0.375
CUST-0187,2024-04-17,6,3,0.365,0.337
CUST-0187,2024-04-24,11,9,0.27,0.386
CUST-0187,2024-05-01,11,19,0.3,0.364
CUST-0187,2024-05-08,7,14,0.357,0.309
CUST-0187,2024-05-15,8,4,0.387,0.389
CUST-0187,2024-05-22,7,5,0.294,0.365
CUST-0187,2024-05-29,8,11,0.236,0.393
CUST-0187,2024-06-05,8,4,0.386,0.374
CUST-0187,2024-06-12,6,4,0.365,0.408
CUST-0187,2024-06-19,11,7,0.338,0.336
CUST-0187,2024-06-26,8,15,0.284,0.316
CUST-0187,2024-07-03,8,4,0.284,0.275
CUST-0187,2024-07-10,6,4,0.378,0.408
CUST-0187,2024-07-17,8,13,0.327,0.412
CUST-0187,2024-07-24,7,3,0.339,0.35
CUST-0187,2024-07-31,7,4,0.281,0.224
CUST-0187,2024-08-07,2,3,0.318,0.352
CUST-0187,2024-08-14,8,7,0.212,0.303
CUST-0187,2024-08-21,8,12,0.275,0.286
CUST-0187,2024-08-28,7,7,0.36,0.436
CUST-0187,2024-09-04,7,8,0.248,0.291
CUST-0187,2024-09-11,8,5,0.289,0.272
CUST-0187,2024-09-18,6,10,0.382,0.311
CUST-0187,2024-09-25,7,9,0.225,0.318
CUST-0187,2024-10-02,5,5,0.247,0.278
CUST-0187,2024-10-09,6,8,0.335,0.218
CUST-0187,2024-10-16,7,10,0.16,0.349
CUST-0187,2024-10-23,7,8,0.276,0.229
CUST-0187,2024-10-30,8,11,0.26,0.221
CUST-0187,2024-11-06,6,7,0.281,0.187
CUST-0187,2024-11-13,4,2,0.296,0.229
CUST-0187,2024-11-20,11,11,0.269,0.255
CUST-0187,2024-11-27,4,1,0.268,0.126
CUST-0187,2024-12-04,9,9,0.34,0.281
CUST-0187,2024-12-11,9,8,0.269,0.298
CUST-0187,2024-12-18,2,0,0.331,0.392
CUST-0187,2024-12-25,2,2,0.257,0.383
CUST-0187,2025-01-01,8,8,0.143,0.29
CUST-0187,2025-01-08,6,4,0.204,0.241
CUST-0187,2025-01-15,5,2,0.129,0.199
CUST-0187,2025-01-22,8,11,0.279,0.282
CUST-0187,2025-01-29,1,1,0.301,0.302
CUST-0187,2025-02-05,5,5,0.256,0.309
CUST-0187,2025-02-12,6,4,0.253,0.217
CUST-0188,2024-05-13,12,29,0.588,0.659
CUST-0188,2024-05-20,11,34,0.574,0.653
CUST-0188,2024-05-27,14,24,0.488,0.61
CUST-0188,2024-06-03,13,30,0.494,0.488
CUST-0188,2024-06-10,11,11,0.543,0.525
CUST-0188,2024-06-17,10,17,0.556,0.491
CUST-0188,2024-06-24,14,16,0.525,0.555
CUST-0188,2024-07-01,11,27,0.574,0.624
CUST-0188,2024-07-08,12,28,0.52,0.562
CUST-0188,2024-07-15,10,16,0.542,0.557
CUST-0188,2024-07-22,12,31,0.479,0.522
CUST-0188,2024-07-29,15,49,0.542,0.62
CUST-0188,2024-08-05,13,13,0.564,0.59
CUST-0188,2024-08-12,10,12,0.561,0.614
CUST-0188,2024-08-19,13,40,0.509,0.579
CUST-0188,2024-08-26,10,30,0.533,0.58
CUST-0188,2024-09-02,11,21,0.562,0.561
CUST-0188,2024-09-09,13,42,0.523,0.557
CUST-0188,2024-09-16,12,35,0.54,0.657
CUST-0188,2024-09-23,13,24,0.642,0.554
CUST-0188,2024-09-30,12,12,0.552,0.616
CUST-0188,2024-10-07,12,29,0.58,0.61
CUST-0188,2024-10-14,13,26,0.507,0.501
CUST-0188,2024-10-21,11,16,0.458,0.631
CUST-0188,2024-10-28,12,39,0.535,0.537
CUST-0188,2024-11-04,9,25,0.55,0.631
CUST-0188,2024-11-11,9,11,0.588,0.654
CUST-0188,2024-11-18,10,12,0.487,0.57
CUST-0188,2024-11-25,10,32,0.523,0.579
CUST-0188,2024-12-02,12,34,0.441,0.568
CUST-0188,2024-12-09,11,20,0.504,0.612
CUST-0188,2024-12-16,12,14,0.444,0.555
CUST-0188,2024-12-23,11,22,0.46,0.509
CUST-0188,2024-12-30,13,14,0.539,0.541
CUST-0188,2025-01-06,10,31,0.605,0.537
CUST-0188,2025-01-13,14,28,0.554,0.498
CUST-0188,2025-01-20,11,10,0.581,0.521
CUST-0188,2025-01-27,12,24,0.538,0.636
CUST-0188,2025-02-03,12,27,0.453,0.531
CUST-0188,2025-02-10,11,34,0.486,0.657
CUST-0188,2025-02-17,13,40,0.519,0.582
CUST-0188,2025-02-24,13,29,0.551,0.575
CUST-0188,2025-03-03,10,15,0.472,0.512
CUST-0188,2025-03-10,13,14,0.482,0.633
CUST-0188,2025-03-17,12,38,0.547,0.535
CUST-0188,2025-03-24,10,21,0.528,0.603
CUST-0188,2025-03-31,13,30,0.489,0.523
CUST-0188,2025-04-07,10,12,0.501,0.472
CUST-0188,2025-04-14,10,20,0.552,0.387
CUST-0188,2025-04-21,11,23,0.461,0.466
CUST-0188,2025-04-28,13,39,0.449,0.48
CUST-0188,2025-05-05,11,15,0.452,0.456
CUST-0188,2025-05-12,9,26,0.522,0.459
CUST-0188,2025-05-19,8,20,0.552,0.618
CUST-0188,2025-05-26,11,9,0.472,0.511
CUST-0188,2025-06-02,12,23,0.516,0.575
CUST-0188,2025-06-09,11,26,0.47,0.628
CUST-0188,2025-06-16,13,12,0.579,0.527
CUST-0188,2025-06-23,13,14,0.436,0.495
CUST-0188,2025-06-30,12,17,0.494,0.562
CUST-0188,2025-07-07,11,33,0.434,0.533
CUST-0188,2025-07-14,10,14,0.48,0.547
CUST-0188,2025-07-21,11,20,0.474,0.547
CUST-0188,2025-07-28,10,20,0.506,0.484
CUST-0188,2025-08-04,12,22,0.467,0.469
CUST-0188,2025-08-11,11,13,0.474,0.49
CUST-0189,2025-11-04,3,9,0.536,0.483
CUST-0189,2025-11-11,3,9,0.463,0.514
CUST-0189,2025-11-18,3,3,0.521,0.496
CUST-0189,2025-11-25,4,9,0.452,0.609
CUST-0189,2025-12-02,4,5,0.578,0.525
CUST-0189,2025-12-09,2,2,0.445,0.539
CUST-0189,2025-12-16,4,7,0.512,0.516
CUST-0189,2025-12-23,4,7,0.515,0.631
CUST-0189,2025-12-30,4,11,0.521,0.495
CUST-0189,2026-01-06,3,5,0.551,0.522
CUST-0189,2026-01-13,3,8,0.521,0.511
CUST-0189,2026-01-20,3,5,0.468,0.511
CUST-0189,2026-01-27,2,4,0.511,0.503
CUST-0189,2026-02-03,3,6,0.521,0.553
CUST-0189,2026-02-10,2,3,0.649,0.558
CUST-0189,2026-02-17,3,5,0.569,0.559
CUST-0189,2026-02-24,3,6,0.586,0.518
CUST-0189,2026-03-03,4,10,0.481,0.556
CUST-0189,2026-03-10,2,2,0.344,0.442
CUST-0189,2026-03-17,3,8,0.396,0.525
CUST-0189,2026-03-24,2,3,0.381,0.561
CUST-0189,2026-03-31,4,5,0.467,0.493
CUST-0189,2026-04-07,3,6,0.564,0.609
CUST-0189,2026-04-14,3,8,0.427,0.548
CUST-0189,2026-04-21,4,7,0.512,0.542
CUST-0189,2026-04-28,3,4,0.476,0.429
CUST-0189,2026-05-05,3,4,0.492,0.594
CUST-0189,2026-05-12,3,9,0.578,0.503
CUST-0189,2026-05-19,3,3,0.443,0.488
CUST-0189,2026-05-26,3,3,0.464,0.55
CUST-0189,2026-06-02,3,7,0.474,0.469
CUST-0189,2026-06-09,4,6,0.422,0.464
CUST-0189,2026-06-16,4,12,0.504,0.487
CUST-0189,2026-06-23,4,4,0.543,0.646
CUST-0190,2023-05-23,35,106,0.947,0.984
CUST-0190,2023-05-30,32,166,0.961,0.912
CUST-0190,2023-06-06,37,187,0.953,1.0
CUST-0190,2023-06-13,34,82,0.896,0.911
CUST-0190,2023-06-20,38,92,0.896,0.89
CUST-0190,2023-06-27,34,50,0.927,0.869
CUST-0190,2023-07-04,38,102,0.89,0.894
CUST-0190,2023-07-11,34,59,0.842,0.935
CUST-0190,2023-07-18,33,158,0.894,0.829
CUST-0190,2023-07-25,33,49,0.933,1.0
CUST-0190,2023-08-01,34,180,0.89,0.884
CUST-0190,2023-08-08,36,189,0.82,0.863
CUST-0190,2023-08-15,33,96,0.868,0.936
CUST-0190,2023-08-22,32,95,0.792,1.0
CUST-0190,2023-08-29,33,124,0.861,0.793
CUST-0190,2023-09-05,29,128,0.78,0.973
CUST-0190,2023-09-12,30,97,0.862,0.837
CUST-0190,2023-09-19,30,57,0.817,0.706
CUST-0190,2023-09-26,30,126,0.732,0.83
CUST-0190,2023-10-03,36,86,0.83,0.97
CUST-0190,2023-10-10,28,54,0.721,0.925
CUST-0190,2023-10-17,32,61,0.755,0.892
CUST-0190,2023-10-24,28,63,0.705,0.858
CUST-0190,2023-10-31,33,46,0.734,0.737
CUST-0190,2023-11-07,27,101,0.812,0.726
CUST-0190,2023-11-14,32,60,0.621,0.785
CUST-0190,2023-11-21,33,83,0.717,0.683
CUST-0190,2023-11-28,31,75,0.644,0.807
CUST-0190,2023-12-05,32,48,0.667,0.677
CUST-0190,2023-12-12,28,97,0.697,0.77
CUST-0190,2023-12-19,26,64,0.661,0.688
CUST-0190,2023-12-26,28,65,0.76,0.669
CUST-0190,2024-01-02,26,40,0.715,0.779
CUST-0190,2024-01-09,29,31,0.648,0.696
CUST-0190,2024-01-16,29,98,0.668,0.709
CUST-0190,2024-01-23,28,111,0.588,0.729
CUST-0190,2024-01-30,29,47,0.656,0.648
CUST-0190,2024-02-06,25,88,0.618,0.762
CUST-0190,2024-02-13,25,64,0.651,0.794
CUST-0190,2024-02-20,26,80,0.555,0.612
CUST-0190,2024-02-27,30,53,0.563,0.674
CUST-0190,2024-03-05,27,35,0.592,0.531
CUST-0190,2024-03-12,24,68,0.606,0.714
CUST-0190,2024-03-19,23,62,0.538,0.578
CUST-0190,2024-03-26,22,30,0.645,0.505
CUST-0190,2024-04-02,22,78,0.621,0.681
CUST-0190,2024-04-09,22,44,0.555,0.589
CUST-0190,2024-04-16,18,43,0.571,0.689
CUST-0190,2024-04-23,20,53,0.521,0.59
CUST-0190,2024-04-30,16,32,0.542,0.586
CUST-0190,2024-05-07,16,31,0.478,0.614
CUST-0190,2024-05-14,25,40,0.495,0.573
CUST-0190,2024-05-21,24,70,0.528,0.569
